Date,Trading Symbol,Lot Size,ATR %,Blank Candle %,Supporting1,Supporting2
25-Apr-18,YESBANK18APRFUT,1750,2.8786107753586512345679012300,0,-0.08,324
25-Apr-18,ICICIBANK18APRFUT,2750,2.8066037000168074621612108400,0.8,-0.02,284.1
26-Apr-18,M&MFIN18MAYFUT,1250,3.3782595407269268677311255700,4,4.97,507.3
26-Apr-18,WIPRO18MAYFUT,2400,2.5879726366074015748031496100,6.67,-4.23,287.15
26-Apr-18,PCJEWELLER18MAYFUT,1500,6.8593826828624795417348608800,1.07,-2.62,244.4
26-Apr-18,MINDTREE18MAYFUT,1200,3.6824441098064815710554319400,1.07,1.25,1033.7
26-Apr-18,INFY18MAYFUT,600,2.7385207231795477265676169500,0,1.18,1160.35
26-Apr-18,TATAGLOBAL18MAYFUT,4500,2.561967851887502594258042200,4.53,1.18,289.1
26-Apr-18,NIITTECH18MAYFUT,1500,4.1472887754194114942528735600,2.93,-0.87,1087.5
26-Apr-18,YESBANK18MAYFUT,1750,2.9053932712751790930053804800,0.8,0.83,325.25
26-Apr-18,TECHM18MAYFUT,1200,3.1221424711843677156177156200,2.67,-0.79,686.4
26-Apr-18,JINDALSTEL18MAYFUT,4500,3.8345825717754929577464788700,3.2,0.7,248.5
26-Apr-18,BPCL18MAYFUT,1800,3.7934839768744427164333851700,1.33,0.65,385.8
26-Apr-18,HINDALCO18MAYFUT,3500,4.4155059942663219133807369100,1.33,0.52,232.05
26-Apr-18,SBIN18MAYFUT,3000,2.7222301565446205733558178800,1.07,0.51,237.2
26-Apr-18,VEDL18MAYFUT,1750,3.800452181412405237767057200,0.8,0.45,290.2
26-Apr-18,JETAIRWAYS18MAYFUT,1200,3.8011845846992525186870328200,8.27,0.42,615.4
26-Apr-18,TATAMOTORS18MAYFUT,1500,2.7925379555628910529519172200,0.53,0.4,328.6
26-Apr-18,DLF18MAYFUT,5000,3.2887985743040210189627598800,0.27,0.39,218.85
26-Apr-18,BIOCON18MAYFUT,1800,2.5818864105626693227091633500,1.6,0.36,652.65
26-Apr-18,AXISBANK18MAYFUT,1200,2.9186767146150882825040128400,0,-0.33,498.4
26-Apr-18,ICICIBANK18MAYFUT,2750,2.8800977143215847974184295400,0.27,0.32,278.9
27-Apr-18,YESBANK18MAYFUT,1750,3.2328784363288592508513053300,0.53,3.58,352.4
27-Apr-18,RELCAPITAL18MAYFUT,750,3.2669781799478138553510725600,2.4,2.68,426.55
27-Apr-18,AXISBANK18MAYFUT,1200,2.9925048406295493670886075900,0.53,-2.53,493.75
27-Apr-18,NIITTECH18MAYFUT,750,4.3607701849005130880946169200,6.4,1.65,1149.9
27-Apr-18,PCJEWELLER18MAYFUT,1500,7.926379460000675390460109750,0.53,1.31,236.9
27-Apr-18,HINDPETRO18MAYFUT,1575,4.0159186152760587143580226100,0.27,1.23,296.35
27-Apr-18,HINDALCO18MAYFUT,3500,4.2872516286476495726495726500,5.33,1.18,234
27-Apr-18,VEDL18MAYFUT,1750,3.6790969370647261453668618700,1.07,0.93,290.3
27-Apr-18,MINDTREE18MAYFUT,1200,3.6638367882331216140481972700,9.07,0.91,1070.6
27-Apr-18,BIOCON18MAYFUT,900,2.5044901024249555388093443900,2.4,0.83,663.5
27-Apr-18,TATAMOTORS18MAYFUT,1500,2.795320315571866767600302800,0,0.83,330.25
27-Apr-18,TATASTEEL18MAYFUT,1061,3.0121425633750951227948806600,1.07,0.82,578.2
27-Apr-18,BHARTIARTL18MAYFUT,1700,3.0276895897175708699902248300,2.4,-0.72,409.2
27-Apr-18,BPCL18MAYFUT,1800,3.7309319090494941634241245100,2.93,0.61,385.5
27-Apr-18,TECHM18MAYFUT,1200,3.0484012670521053393141368800,8.8,0.57,691.1
27-Apr-18,ICICIBANK18MAYFUT,2750,2.8042137665638228438228438200,1.6,-0.52,278.85
27-Apr-18,LICHSGFIN18MAYFUT,1100,2.6595811706026781619737686900,5.6,0.52,545.15
27-Apr-18,BANKBARODA18MAYFUT,4000,3.8964597598494503094284674200,4.8,0.47,137.35
27-Apr-18,IOC18MAYFUT,3000,3.3548718796616506360533664300,8.27,0.47,161.15
27-Apr-18,RELINFRA18MAYFUT,1300,3.2665126207111816019032513900,8.53,0.39,441.35
30-Apr-18,PCJEWELLER18MAYFUT,1500,13.263647291019235095613048370,0.27,2.64,177.8
30-Apr-18,DLF18MAYFUT,2500,3.1712126912656442545536316600,3.47,1.64,222.35
30-Apr-18,BPCL18MAYFUT,1800,3.6346030028121235422273484600,1.33,1.24,390.15
30-Apr-18,MINDTREE18MAYFUT,1200,3.7184426544124869134862472600,1.33,1.24,1050.7
30-Apr-18,IOC18MAYFUT,3000,3.233047825800724370779619400,9.6,1.23,162.9
30-Apr-18,BANKBARODA18MAYFUT,4000,3.8843393800364664804469273700,2.93,1.22,143.2
30-Apr-18,PNB18MAYFUT,4000,3.5791827735096573875802997900,5.6,1.07,93.4
30-Apr-18,BIOCON18MAYFUT,900,2.6465838833488181261481935100,4.27,1.04,653.2
30-Apr-18,APOLLOTYRE18MAYFUT,3000,2.8215511847524398156052586600,6.67,1.02,292.85
30-Apr-18,M&MFIN18MAYFUT,1250,3.3750567312125561395126612500,8.8,-0.96,523.25
30-Apr-18,BANKINDIA18MAYFUT,6000,4.6685353282065098039215686300,4.8,0.93,102
30-Apr-18,SBIN18MAYFUT,3000,2.8382046399242621599340478200,0,0.91,242.6
30-Apr-18,AUROPHARMA18MAYFUT,800,2.6174397053999207167208435700,6.13,0.9,630.65
30-Apr-18,DHFL18MAYFUT,1500,3.2688626565363908589440504300,6.67,0.76,634.5
30-Apr-18,TECHM18MAYFUT,1200,3.2095186352161521252796420600,4.8,0.67,670.5
30-Apr-18,AXISBANK18MAYFUT,1200,3.3638644916153004451038575700,0,-0.63,539.2
30-Apr-18,YESBANK18MAYFUT,1750,3.5213656296437947836056176600,0,0.57,348.9
30-Apr-18,JINDALSTEL18MAYFUT,2250,3.5948474485564037854889589900,2.13,0.55,253.6
30-Apr-18,HINDALCO18MAYFUT,3500,4.0850088351506618429453075100,2.67,0.53,234.95
30-Apr-18,TATAMOTORS18MAYFUT,1500,2.7013121969581062629860492700,0.53,0.47,336.9
02-May-18,TATAMOTORS18MAYFUT,1500,2.6053250640939600470035252600,0.27,2.59,340.4
02-May-18,HINDPETRO18MAYFUT,1575,3.8489806370984236453201970400,8,0.99,304.5
02-May-18,BANKBARODA18MAYFUT,4000,3.7937400715976300772071164800,5.33,-0.97,148.95
02-May-18,DHFL18MAYFUT,1500,3.2737033458579719188767550700,3.73,0.92,641
02-May-18,BPCL18MAYFUT,1800,3.6271229180250677681683232200,9.87,0.84,387.35
02-May-18,VEDL18MAYFUT,1750,3.4485636165466487935656836500,2.67,-0.59,298.4
02-May-18,TATASTEEL18MAYFUT,1061,2.8754680974820909320110933700,0.53,0.36,594.95
02-May-18,HINDALCO18MAYFUT,3500,3.9638224319585826437513261200,9.07,-0.28,235.65
02-May-18,AXISBANK18MAYFUT,1200,3.6120715796081770732650299600,0,0.23,517.3
02-May-18,MINDTREE18MAYFUT,1200,3.6564223974413055504333394800,3.47,0.22,1084.6
02-May-18,SBIN18MAYFUT,3000,2.8006522490169561688311688300,0.8,-0.2,246.4
02-May-18,ICICIBANK18MAYFUT,2750,2.9574674229334095707248416600,2.67,-0.19,284.2
02-May-18,NIITTECH18MAYFUT,750,4.5121164815190259013854229400,6.4,-0.19,1162.1
02-May-18,JINDALSTEL18MAYFUT,2250,3.5690182352538119793732645800,3.73,0.14,252.1
02-May-18,DLF18MAYFUT,2500,3.1028843012162976243836844500,2.67,-0.13,223.1
02-May-18,BIOCON18MAYFUT,900,2.6688064736550928699820251600,8,0.06,667.6
02-May-18,RELCAPITAL18MAYFUT,750,3.1790219739339152406110026400,4.27,-0.05,435.35
02-May-18,CANBK18MAYFUT,1600,4.3252431657143072006016168500,4.53,0.02,265.95
02-May-18,YESBANK18MAYFUT,1750,3.5126002157289226519337016600,0,-0.01,362
02-May-18,JETAIRWAYS18MAYFUT,1200,3.554658664455996890788962300,10.67,-0.51,643.25
03-May-18,MARICO18MAYFUT,2600,2.9104009442394639760365757500,7.73,-1.94,317.15
03-May-18,BIOCON18MAYFUT,900,2.6361585849506913691821057400,3.2,-1.35,663.95
03-May-18,DLF18MAYFUT,2500,3.340380398301593699328237200,3.73,-0.86,215.85
03-May-18,NIITTECH18MAYFUT,750,4.9115852838348107025846377900,1.87,0.78,1098.8
03-May-18,JETAIRWAYS18MAYFUT,1200,4.3460647023918367346938775500,4,-0.67,592.9
03-May-18,BHARTIARTL18MAYFUT,1700,2.8583096153396254131472640500,9.6,-0.53,408.45
03-May-18,DHFL18MAYFUT,1500,3.6234504732425321921505127600,3.73,-0.47,648.45
03-May-18,HINDALCO18MAYFUT,3500,4.102475068608274501205875900,1.33,0.44,228.05
03-May-18,HCLTECH18MAYFUT,700,3.5590534631252973513243378300,0.27,-0.35,1000.5
03-May-18,MINDTREE18MAYFUT,1200,3.9050760287967860029477487800,5.6,0.34,1051.65
03-May-18,AXISBANK18MAYFUT,1200,3.4839168502381670644391408100,0,-0.33,523.75
03-May-18,HINDPETRO18MAYFUT,1575,3.9559974851161398789509078700,9.07,-0.3,297.4
03-May-18,EQUITAS18MAYFUT,3200,3.384595988698104495747266100,9.87,0.24,164.6
03-May-18,JINDALSTEL18MAYFUT,2250,4.0145413382293772279303837300,2.67,-0.21,238.45
03-May-18,LICHSGFIN18MAYFUT,1100,2.6516235659132707151492606700,9.07,-0.21,537.65
03-May-18,VEDL18MAYFUT,1750,3.7775148388209950599858856700,0.27,0.19,283.4
03-May-18,CANBK18MAYFUT,1600,4.5637605457119173005656329200,3.47,-0.18,256.35
03-May-18,BANKBARODA18MAYFUT,4000,3.923378163137297297297297300,3.47,0.17,144.3
03-May-18,TATAMOTORS18MAYFUT,1500,2.8044475666498735307245945500,0,-0.16,336.05
03-May-18,ICICIBANK18MAYFUT,2750,3.041752900736009389671361500,0.27,0.14,276.9
08-May-18,PCJEWELLER18MAYFUT,1500,14.052879970690863683662851200,0,7.74,240.25
08-May-18,ICICIBANK18MAYFUT,2750,2.886545326645869565217391300,0.8,4.21,289.8
08-May-18,BPCL18MAYFUT,1800,3.4467969510344997407983411100,6.13,-1.24,385.8
08-May-18,HEXAWARE18MAYFUT,1500,4.6780726272324303700877527700,4.8,1.22,393.15
08-May-18,NIITTECH18MAYFUT,750,5.9034318029493629024413967500,1.07,0.9,1028.1
08-May-18,BHARTIARTL18MAYFUT,1700,3.0611338730459259259259259300,9.6,0.8,398.25
08-May-18,JINDALSTEL18MAYFUT,2250,3.8364290836886031993757315600,1.07,0.74,256.3
08-May-18,HINDPETRO18MAYFUT,1575,3.8281449548646127946127946100,4,-0.67,297
08-May-18,SBIN18MAYFUT,3000,2.6284399849054523326572008100,1.33,0.61,246.5
08-May-18,TATAGLOBAL18MAYFUT,2250,2.5692945764811590754588715200,8.53,0.61,294.2
08-May-18,TATASTEEL18MAYFUT,1061,2.8894614211826976276301450200,1.33,0.6,596.45
08-May-18,YESBANK18MAYFUT,1750,3.5659899746515090543259557300,0.27,0.6,347.9
08-May-18,ADANIENT18MAYFUT,4000,6.0969546803060815047021943600,9.33,0.51,127.6
08-May-18,PNB18MAYFUT,4000,3.3029928044321108742004264400,7.47,0.43,93.8
08-May-18,BANKBARODA18MAYFUT,4000,3.9179676250999721351445489400,6.4,0.38,143.55
08-May-18,RELCAPITAL18MAYFUT,750,3.6569180144738593155893536100,1.33,0.36,420.8
08-May-18,TATAMOTORS18MAYFUT,1500,2.6210345727805609428614053400,2.93,0.34,335.15
08-May-18,RELINFRA18MAYFUT,1300,3.8687902180630782918149466200,2.67,-0.33,449.6
08-May-18,VEDL18MAYFUT,1750,3.7145244544926957435627955900,1.6,0.33,285.45
08-May-18,CANBK18MAYFUT,1600,4.1885335287991627021883920100,5.07,0.32,262.75
09-May-18,BPCL18MAYFUT,1800,3.4071510856481406011207335700,3.2,-2.89,392.6
09-May-18,IOC18MAYFUT,3000,2.9098580870542659861903332300,5.87,-2.64,166.55
09-May-18,HINDPETRO18MAYFUT,1575,3.7786105525574592833876221500,0.53,-2.21,307
09-May-18,ICICIBANK18MAYFUT,2750,3.0817909145402521823472356900,0,-1.39,309.3
09-May-18,INDIGO18MAYFUT,600,5.2984756589456331786445921700,9.6,-1.33,1195.95
09-May-18,PCJEWELLER18MAYFUT,1500,18.888375575582995551161641130,0.8,-1.19,202.3
09-May-18,HINDALCO18MAYFUT,3500,3.6553442155928278173439463800,7.47,1.09,238.7
09-May-18,EXIDEIND18MAYFUT,4000,2.9317235792691643297812675300,1.33,-0.95,267.45
09-May-18,BANKINDIA18MAYFUT,6000,4.463360172395707456978967500,7.47,-0.91,104.6
09-May-18,FEDERALBNK18MAYFUT,5500,2.5062125437413629772837119400,6.93,0.63,103.45
09-May-18,PNB18MAYFUT,4000,3.3595476876972261198057204500,5.33,0.59,92.65
09-May-18,BHARTIARTL18MAYFUT,1700,2.9314390904685030537205534100,9.33,0.51,401.15
09-May-18,TATASTEEL18MAYFUT,1061,2.8476147357748134484782426400,0.27,-0.49,596.35
09-May-18,NIITTECH18MAYFUT,750,5.5929222309820832153976790300,7.73,0.48,1059.9
09-May-18,RELCAPITAL18MAYFUT,750,3.5650473480681834340561677900,1.87,-0.46,421.95
09-May-18,RELINFRA18MAYFUT,1300,3.8656339084140227272727272700,4.8,-0.45,440
09-May-18,HCLTECH18MAYFUT,700,3.9629433842044343006194978800,9.87,0.42,920.1
09-May-18,BANKBARODA18MAYFUT,4000,3.9744481473516758241758241800,2.4,-0.38,145.6
09-May-18,TATAMOTORS18MAYFUT,1500,2.5923563769449044106578353200,2.13,-0.35,332.15
09-May-18,YESBANK18MAYFUT,1750,3.6354923219910282551704048900,0,0.33,343.3
14-May-18,CANBK18MAYFUT,1600,4.4952406633566680178354276400,0,-3.51,246.7
14-May-18,PCJEWELLER18MAYFUT,1500,19.078441246950410754294249440,8.27,-2.91,200.85
14-May-18,HINDPETRO18MAYFUT,1575,3.7899424159936627450980392200,1.6,1,318.75
14-May-18,HAVELLS18MAYFUT,1000,2.63196885263200,6.93,0.79,547.5
14-May-18,TECHM18MAYFUT,1200,3.0590497962591492234976367300,3.73,-0.73,666.45
14-May-18,BPCL18MAYFUT,1800,3.2915168933042824943651389900,3.47,0.68,399.3
14-May-18,TATAMOTORS18MAYFUT,1500,2.6935258840280018137847642100,0,0.67,330.8
14-May-18,BANKBARODA18MAYFUT,4000,4.0770081615575753328661527700,1.33,-0.6,142.7
14-May-18,DLF18MAYFUT,2500,3.3984361773238786464410735100,9.87,-0.58,214.25
14-May-18,JUSTDIAL18MAYFUT,1400,6.1884909732537331121118748500,5.33,-0.47,421.9
14-May-18,AXISBANK18MAYFUT,1200,2.9633236232274534610518705900,1.33,-0.38,553.3
14-May-18,BIOCON18MAYFUT,900,2.920460332469811201015389500,8.53,0.37,630.35
14-May-18,JINDALSTEL18MAYFUT,2250,4.237635178296918876755070200,0.27,-0.37,256.4
14-May-18,VEDL18MAYFUT,1750,3.4202881888864296915838996300,0,0.37,286.95
14-May-18,RELINFRA18MAYFUT,1300,4.0191791036950468862707381600,8.53,-0.34,415.9
14-May-18,ICICIBANK18MAYFUT,2750,2.8327218645562855764592378200,2.4,-0.31,310.95
14-May-18,RELCAPITAL18MAYFUT,750,3.5127645196059547244094488200,5.07,0.3,406.4
14-May-18,PNB18MAYFUT,4000,3.4376717472031081081081081100,7.2,0.23,88.8
14-May-18,HINDALCO18MAYFUT,3500,3.4752977658677297074577667900,4,0.21,242.7
14-May-18,SUNPHARMA18MAYFUT,1100,3.0408155260615824594852240200,0.27,0.2,472.05
15-May-18,PCJEWELLER18MAYFUT,1500,21.179260526853010692177827800,1.87,-4.9,177.7
15-May-18,SUNTV18MAYFUT,1000,3.362686132431923176745393200,0,-0.86,963.25
15-May-18,AXISBANK18MAYFUT,1200,2.9055329745400434861387932600,1.6,-0.71,551.9
15-May-18,DLF18MAYFUT,2500,3.6226324161823104868006781300,1.6,-0.7,206.45
15-May-18,JINDALSTEL18MAYFUT,2250,4.1392191392775101175563692400,1.33,-0.56,259.45
15-May-18,BPCL18MAYFUT,1800,3.2155112454890153389411182600,9.87,-0.54,404.2
15-May-18,TITAN18MAYFUT,750,2.7377070736928586956521739100,0.8,0.54,920
15-May-18,CANBK18MAYFUT,1600,4.7184641684728293563264487700,0,-0.52,249.35
15-May-18,HINDPETRO18MAYFUT,1575,3.7949651918710903426791277300,2.13,0.45,321
15-May-18,RELINFRA18MAYFUT,1300,4.3797436093411838949892717400,1.87,-0.37,396.15
15-May-18,IOC18MAYFUT,3000,2.9631648151950178147268408600,4,0.36,168.4
15-May-18,YESBANK18MAYFUT,1750,3.3620274399163283062645011600,1.33,0.35,344.8
15-May-18,PNB18MAYFUT,4000,3.4022144540682642777155655100,7.2,-0.34,89.3
15-May-18,VEDL18MAYFUT,1750,3.4280832601413718539524991100,2.13,0.3,282.1
15-May-18,HINDALCO18MAYFUT,3500,3.3811034854062288310615448200,6.4,-0.29,242.1
15-May-18,RELCAPITAL18MAYFUT,750,3.8407642262999615532487504800,0.53,-0.29,390.15
15-May-18,BIOCON18MAYFUT,900,2.9156992212304130673786712700,5.07,-0.27,636.7
15-May-18,ASHOKLEY18MAYFUT,7000,2.5587044565803673864002578200,6.67,-0.26,155.15
15-May-18,TATASTEEL18MAYFUT,1061,2.7375125865676579012042270800,0,-0.22,610.35
15-May-18,TATAGLOBAL18MAYFUT,2250,3.7364876958189800703399765500,0.27,0.21,255.9
16-May-18,PNB18MAYFUT,4000,3.9430155451386387434554973800,2.13,-7.91,85.95
16-May-18,RELCAPITAL18MAYFUT,750,4.1223338340959479208183871400,1.07,-1.42,376.35
16-May-18,ICICIBANK18MAYFUT,2750,2.8782643082360908353609083500,0.53,-1.41,308.25
16-May-18,RELINFRA18MAYFUT,1300,4.6062956159361333677952959400,2.4,-1.14,386.9
16-May-18,TATAGLOBAL18MAYFUT,2250,4.2109957124190397692149186100,0,-1.09,242.65
16-May-18,TATAMTRDVR18MAYFUT,2500,3.2208193870444984802431610900,6.93,-1.08,180.95
16-May-18,SBIN18MAYFUT,3000,2.6791618389743830645161290300,0,-1.01,248
16-May-18,BANKBARODA18MAYFUT,4000,4.0318490398118510562119584700,3.73,-0.97,139.65
16-May-18,AXISBANK18MAYFUT,1200,2.9186474893919046752774240500,0.27,-0.86,549.7
16-May-18,UNIONBANK18MAYFUT,4000,4.889252784282917152858809800,7.47,-0.82,85.7
16-May-18,DLF18MAYFUT,2500,3.869229804032877520905066400,2.67,-0.76,203.3
16-May-18,HINDPETRO18MAYFUT,1575,3.8350792649579533158138815900,1.6,-0.76,323.45
16-May-18,FEDERALBNK18MAYFUT,5500,3.9859191552116666666666666700,8,-0.58,86.4
16-May-18,SUNPHARMA18MAYFUT,1100,3.1846300565273445001600341400,0,-0.57,468.65
16-May-18,CANBK18MAYFUT,1600,4.8923073795787190082644628100,0,-0.52,242
16-May-18,YESBANK18MAYFUT,1750,3.3405540876811569052783803300,0,-0.51,345.75
16-May-18,BIOCON18MAYFUT,900,2.9195810521173972816747383200,7.2,-0.48,640.1
16-May-18,BANKINDIA18MAYFUT,6000,4.5771546248371736896197327900,7.47,-0.46,97.3
16-May-18,SUNTV18MAYFUT,1000,3.4097529864206069379103551700,0.27,-0.43,967.15
16-May-18,IOC18MAYFUT,3000,2.9592278336921052631578947400,4.8,-0.42,167.2
23-May-18,HINDPETRO18MAYFUT,1575,3.789291435989898989898989900,4.8,-2.52,311.85
23-May-18,VEDL18MAYFUT,1750,3.5196834243702315243563622900,0.53,-2.43,269.95
23-May-18,CIPLA18MAYFUT,1000,3.3961264529092938931297709900,5.33,-1.72,524
23-May-18,NCC18MAYFUT,8000,5.7168110442793283582089552200,9.87,-1.12,107.2
23-May-18,TATAMOTORS18MAYFUT,1500,3.3973493606167045823854403600,0,1.1,307.7
23-May-18,STAR18MAYFUT,600,9.149116046532049483484249460,0,1.01,392.05
23-May-18,BPCL18MAYFUT,1800,3.1073786330951207243460764600,5.6,-0.96,397.6
23-May-18,BANKBARODA18MAYFUT,4000,4.3928092371720541760722347600,0.53,-0.9,132.9
23-May-18,CANBK18MAYFUT,1600,4.6301875986068376068376068400,0.8,-0.83,245.7
23-May-18,IOC18MAYFUT,3000,3.1039409746250965732087227400,0.8,-0.81,160.5
23-May-18,TATAMTRDVR18MAYFUT,2500,3.5230319155662390998593530200,5.87,0.7,177.75
23-May-18,ASHOKLEY18MAYFUT,7000,4.1894166434575585521646557800,0.27,0.5,140.9
23-May-18,DLF18MAYFUT,2500,4.381490894912673217435122200,0.27,-0.5,198.45
23-May-18,ICICIBANK18MAYFUT,2750,3.03477535422465380640716500,2.4,-0.5,290.3
23-May-18,BANKINDIA18MAYFUT,6000,4.6307127092971761133603238900,7.47,-0.4,98.8
23-May-18,HINDALCO18MAYFUT,3500,3.684908949063707171738667800,2.13,-0.4,234.95
23-May-18,JINDALSTEL18MAYFUT,2250,4.501998209980611608071562300,1.87,-0.4,240.35
23-May-18,SBIN18MAYFUT,3000,2.9407807561636549822764868100,0,0.3,253.9
23-May-18,AXISBANK18MAYFUT,1200,2.9367726416900821708389069400,1.6,-0.25,523.3
23-May-18,SUNPHARMA18MAYFUT,1100,3.6680401783534657836644591600,0.8,0.22,453
31-May-18,RELCAPITAL18JUNFUT,750,3.9442811419940417546328876400,0,3.24,426.3
31-May-18,RELINFRA18JUNFUT,1300,3.8534430662507137054659394200,0.85,2.36,430.85
31-May-18,ONGC18JUNFUT,3750,3.7530391855555977011494252900,2.63,2.13,174
31-May-18,COALINDIA18JUNFUT,2200,2.8376699717256011070749005400,0,1.06,289.05
31-May-18,TATASTEEL18JUNFUT,1061,3.3736300838028205571898252300,0,1.06,577.9
31-May-18,M&MFIN18JUNFUT,1250,3.9510514621992268310521366600,0,1.03,478.55
31-May-18,TATAGLOBAL18JUNFUT,2250,3.381947621199504725897920600,5.24,0.95,264.5
31-May-18,ASHOKLEY18JUNFUT,7000,3.4582230285311847389558232900,6.45,0.9,149.4
31-May-18,JINDALSTEL18JUNFUT,2250,4.3714883144407692307692307700,4.1,0.83,234
31-May-18,YESBANK18JUNFUT,1750,3.1969833953753460585749672200,0,0.66,343.15
31-May-18,PNB18JUNFUT,4000,4.5585138140276074332171893100,7.6,0.64,86.1
31-May-18,LICHSGFIN18JUNFUT,1100,2.8176961924899107611548556400,1.59,0.6,476.25
31-May-18,HINDALCO18JUNFUT,3500,3.5052430905236371272574548500,2.88,0.5,238.1
31-May-18,BHEL18JUNFUT,7500,3.6563513233779879518072289200,0,0.48,83
31-May-18,BANKBARODA18JUNFUT,4000,4.3520567514430913687251715400,1.6,0.47,138.45
31-May-18,IOC18JUNFUT,3000,3.381868679097113583138173300,6.42,-0.47,170.8
31-May-18,AUROPHARMA18JUNFUT,800,3.5985962404358172014496596800,0,0.4,565.65
31-May-18,PCJEWELLER18JUNFUT,1500,14.883693746064199655765920830,2.6,0.4,174.3
31-May-18,TATAMOTORS18JUNFUT,1500,3.7850686438849428868120456900,0.43,0.36,288.9
31-May-18,CANBK18JUNFUT,1600,4.4419604765006051141909037700,0,0.33,256.15
01-Jun-18,ICICIBANK18MAYFUT,2750,3.0634738379850979706088173500,1.01,3.22,285.8
01-Jun-18,COALINDIA18MAYFUT,2200,2.9181362975666632911392405100,0,-1.1,296.25
01-Jun-18,CANBK18MAYFUT,1600,4.308631972758545595955667900,0,1.07,257.15
01-Jun-18,ONGC18MAYFUT,3750,3.6635247007318268690275435600,2.63,-1.07,177.9
01-Jun-18,TATASTEEL18MAYFUT,1061,3.3341280384258316685485972400,0,-0.98,575.65
01-Jun-18,SUNPHARMA18MAYFUT,1100,3.723225649569085042156760700,0,0.97,480.35
01-Jun-18,TATAMOTORS18MAYFUT,1500,3.8282129635313982300884955800,0.43,0.71,282.5
01-Jun-18,HINDPETRO18MAYFUT,1575,4.3094507680787878787878787900,6.14,0.69,311.85
01-Jun-18,BANKBARODA18MAYFUT,4000,4.299832610145984654731457800,4.02,0.58,136.85
01-Jun-18,AXISBANK18MAYFUT,1200,2.5931184654674665689686755800,0,-0.53,545.9
01-Jun-18,ASHOKLEY18MAYFUT,7000,3.421412114301979061127997300,6.45,0.51,148.05
01-Jun-18,ADANIPORTS18MAYFUT,2500,2.9909821584781333673339283400,3.03,0.5,392.15
01-Jun-18,HEXAWARE18MAYFUT,1500,4.0025582527018674561603279400,9.38,-0.49,439.1
01-Jun-18,GAIL18MAYFUT,2667,3.2332263486922656027358221700,2.38,-0.48,350.9
01-Jun-18,PIDILITIND18MAYFUT,1000,2.8756251894386489288182446400,7.57,-0.43,1157.6
01-Jun-18,PNB18MAYFUT,4000,4.6770935139629766885833831400,7.6,0.42,83.65
01-Jun-18,LICHSGFIN18MAYFUT,1100,2.7149413229999368620435651900,1.59,0.39,475.15
01-Jun-18,KTKBANK18MAYFUT,3800,3.6968643346409253855773238800,9.46,0.38,119.95
01-Jun-18,M&MFIN18MAYFUT,1250,3.7878577757429713934174100300,0,-0.34,487.65
01-Jun-18,JINDALSTEL18MAYFUT,2250,4.4242047785589631888477455900,4.1,-0.33,229.55
04-Jun-18,TATAMOTORS18JUNFUT,1500,3.6918306531036211699164345400,0,1.85,287.2
04-Jun-18,PCJEWELLER18JUNFUT,1500,15.600078556718693982074263760,2.67,1.63,156.2
04-Jun-18,ICICIBANK18JUNFUT,2750,3.1596047094940718976840649800,0,1.38,289.3
04-Jun-18,JINDALSTEL18JUNFUT,2250,4.5131416440443512797881729900,1.07,1.19,226.6
04-Jun-18,JETAIRWAYS18JUNFUT,1200,6.953936187490216710509833400,4.27,1.18,399.15
04-Jun-18,ARVIND18JUNFUT,2000,3.2558764254148051268637195900,5.33,1.14,382.3
04-Jun-18,HINDPETRO18JUNFUT,1575,4.1762721743555662341822841600,5.33,0.95,312.15
04-Jun-18,TATAMTRDVR18JUNFUT,2500,3.6371770012063036588879285500,8.53,0.92,173.55
04-Jun-18,PFC18JUNFUT,6000,3.8842655067400242718446601900,4.8,0.85,82.4
04-Jun-18,PNB18JUNFUT,4000,4.6207744930279083785412899300,5.87,0.78,82.95
04-Jun-18,RELCAPITAL18JUNFUT,750,4.3441116904170965007870202200,0.53,0.74,412.95
04-Jun-18,M&M18JUNFUT,1000,2.6102648710235248447204968900,0.8,0.71,901.6
04-Jun-18,TATAGLOBAL18JUNFUT,2250,3.5171571783892421652421652400,5.87,0.66,263.25
04-Jun-18,HINDALCO18JUNFUT,3500,3.4622669484311404612159329100,2.13,0.63,238.5
04-Jun-18,UNIONBANK18JUNFUT,4000,4.4986381353833520179372197300,6.93,0.62,89.2
04-Jun-18,TATASTEEL18JUNFUT,1061,3.4756570259284045304557210400,0,0.61,560.65
04-Jun-18,JUSTDIAL18JUNFUT,1400,6.6122633846368379859118184200,6.4,0.57,574.95
04-Jun-18,AXISBANK18JUNFUT,1200,2.6230962089702413118419826700,1.33,0.54,536.65
04-Jun-18,RELINFRA18JUNFUT,1300,4.0490444975011009604122745400,3.47,0.54,426.9
04-Jun-18,AUROPHARMA18JUNFUT,800,3.9621333486312908649355501600,1.6,0.5,535.3
07-Jun-18,HINDALCO18JUNFUT,3500,3.1714634484720959290608625600,6.13,1.57,248.1
07-Jun-18,NCC18JUNFUT,8000,5.7831467812919383465670247500,4.8,1.35,107.05
07-Jun-18,ICICIBANK18JUNFUT,2750,3.0064055266592286016202888300,0.53,1.27,283.9
07-Jun-18,PCJEWELLER18JUNFUT,1500,18.164460257156615728661945580,1.6,1.16,134.15
07-Jun-18,JINDALSTEL18JUNFUT,2250,4.2463688871484631758194976600,2.93,0.89,234.9
