Date,Trading Symbol,Lot Size,ATR %,Blank Candle %,Supporting1,Supporting2
23-Nov-17,AXISBANK17NOVFUT,1200,2.8127690784101202590194264600,1.33,0.35,542.2
23-Nov-17,TATAGLOBAL17NOVFUT,4500,3.5287666327091771574530195200,9.87,-0.33,274.55
23-Nov-17,HINDALCO17NOVFUT,3500,3.1141353238136566440349175600,7.47,-0.29,258.75
23-Nov-17,ICICIBANK17NOVFUT,2750,2.777711832321279397930385700,2.13,0.27,319.25
23-Nov-17,CANBK17NOVFUT,3084,3.8445821475750845970673016700,1.87,0.19,400.55
23-Nov-17,HINDPETRO17NOVFUT,1575,3.2819023722842431466030989300,9.6,-0.14,420.05
23-Nov-17,JETAIRWAYS17NOVFUT,1200,4.709571552013453785276989700,5.33,0.13,671.6
23-Nov-17,RELINFRA17NOVFUT,1300,4.3539330199991766800178015100,8.8,0.13,449.45
23-Nov-17,YESBANK17NOVFUT,1750,3.2683934055315577078288942700,1.33,0.08,310.75
23-Nov-17,SBIN17NOVFUT,3000,3.4968409485163733969579481100,0.27,0.06,335.95
23-Nov-17,PNB17NOVFUT,3500,5.0381156078501321353065539100,1.87,0.05,189.7
23-Nov-17,SUNPHARMA17NOVFUT,800,3.2486582221969360112097150900,0.8,-0.05,537.15
23-Nov-17,BANKBARODA17NOVFUT,3500,4.3616918160505065042900636600,1.07,0.03,181.2
23-Nov-17,ZEEL17NOVFUT,1300,2.5326745387574948847967262700,4,-0.01,563.85
23-Nov-17,TATAMOTORS17NOVFUT,1500,2.7831851092448436770881941200,0,0,429.7
24-Nov-17,PCJEWELLER17NOVFUT,1500,4.8021298073760837070254110600,4.27,0.96,368.7
24-Nov-17,IBREALEST17NOVFUT,2500,5.8747663703628705882352941200,5.33,0.71,213.15
24-Nov-17,YESBANK17NOVFUT,1750,3.2108090629857940941739824400,2.4,0.56,314.75
24-Nov-17,HINDPETRO17NOVFUT,1575,3.2378354742998470408283327500,2.13,0.48,425.55
24-Nov-17,BPCL17NOVFUT,1800,2.8833395521602098386617836300,7.47,-0.43,505.75
24-Nov-17,BANKBARODA17NOVFUT,3500,4.3206926868548231330713082500,4.53,0.34,178.75
24-Nov-17,SBIN17NOVFUT,3000,3.3570852814893566203911031500,0.27,0.31,335.8
24-Nov-17,PNB17NOVFUT,3500,4.9240709111712707774798927600,5.6,0.27,187.25
24-Nov-17,RELCAPITAL17NOVFUT,750,5.7436085128005112815382905400,4,-0.19,451.4
24-Nov-17,SUNPHARMA17NOVFUT,800,3.1692094767720238641578705800,0.27,0.18,546.6
24-Nov-17,TATAMOTORS17NOVFUT,1500,2.7427483521894193548387096800,0.8,0.18,427.1
24-Nov-17,AXISBANK17NOVFUT,1200,2.7551386736126803271156850100,2.93,0.15,546.2
24-Nov-17,ICICIBANK17NOVFUT,2750,2.6933702889462544999217404900,5.07,0.14,319.5
24-Nov-17,BHARTIARTL17NOVFUT,1700,3.25117420412855847688123300,4,0.13,497.65
24-Nov-17,VEDL17NOVFUT,1750,3.2129689682255537564766839400,3.2,0.13,309.8
24-Nov-17,CANBK17NOVFUT,3084,3.8063266172319766704703943200,2.4,0.09,395.45
24-Nov-17,TATAGLOBAL17NOVFUT,4500,3.4354232803133042212518195100,9.87,0.09,275.6
24-Nov-17,L&TFH17NOVFUT,4500,3.2678215135497142857142857100,6.67,0.08,180.85
24-Nov-17,JINDALSTEL17NOVFUT,4500,4.2361554108668762736535662300,9.87,-0.03,171.7
24-Nov-17,HINDALCO17NOVFUT,3500,3.1606797079246150832517140100,2.67,0.02,256.25
27-Nov-17,SUNPHARMA17NOVFUT,800,3.038288039205131938125568700,1.87,-1.53,550.15
27-Nov-17,UJJIVAN17NOVFUT,1200,3.6709215576216385542168674700,8.27,-0.77,414.95
27-Nov-17,VEDL17NOVFUT,1750,3.132009292779427917620137300,3.2,-0.77,306.7
27-Nov-17,SBIN17NOVFUT,3000,3.2593957701620036101083032500,0.53,-0.75,333.25
27-Nov-17,ICICIBANK17NOVFUT,2750,2.6335710887892118537200504400,2.93,-0.68,318.15
27-Nov-17,HINDPETRO17NOVFUT,1575,3.1916165541986288635835463600,2.67,-0.65,431.15
27-Nov-17,PNB17NOVFUT,3500,4.7414638802464320257925846300,6.67,-0.62,186.6
27-Nov-17,RELCAPITAL17NOVFUT,750,5.4315893724226840592527083800,7.73,-0.62,453.6
27-Nov-17,TATAMOTORS17NOVFUT,1500,2.6470127069134665099882491200,1.07,-0.59,425.95
27-Nov-17,BANKBARODA17NOVFUT,3500,4.185831358110918857789086800,6.4,-0.48,177.35
27-Nov-17,YESBANK17NOVFUT,1750,3.0723565749998754192620987100,2.93,-0.34,313.05
27-Nov-17,HINDALCO17NOVFUT,3500,3.1117270171301291476256705700,7.47,-0.3,252.45
27-Nov-17,AXISBANK17NOVFUT,1200,2.6390877307335105407882676400,3.47,-0.26,546.2
27-Nov-17,IBREALEST17NOVFUT,2500,5.8528698783005522208883553400,4.8,0.12,208.4
27-Nov-17,L&TFH17NOVFUT,4500,3.2661242934070002811357885900,10.93,-0.42,178.3
27-Nov-17,ASHOKLEY17NOVFUT,7000,3.3653926582276741241029970500,10.93,-0.13,118.4
27-Nov-17,BHARTIARTL17NOVFUT,1700,3.1060736934033011272141706900,11.73,-0.18,498.15
27-Nov-17,PCJEWELLER17NOVFUT,1500,4.6216795399830813347236704900,12,0.89,384.6
27-Nov-17,CANBK17NOVFUT,3084,3.7110167605482334869431643600,12.27,-1.02,391.8
27-Nov-17,RELINFRA17NOVFUT,1300,4.0104348753153394617344113400,15.2,-0.76,452.4
28-Nov-17,ICICIBANK17NOVFUT,2750,2.5619184058880378548895899100,6.13,-1.23,317.9
28-Nov-17,RELCAPITAL17NOVFUT,750,5.2606611577540804031109650600,8.27,-1.19,457.5
28-Nov-17,PCJEWELLER17NOVFUT,1500,4.49132294521694998768169500,0.8,0.87,405.8
28-Nov-17,DLF17NOVFUT,5000,3.3777539833333718937446443900,1.6,-0.66,233.85
28-Nov-17,PNB17NOVFUT,3500,4.5547575414705138552596179700,7.2,0.46,186.5
28-Nov-17,TATAMOTORS17NOVFUT,1500,2.6123722095567394399620313200,2.67,-0.38,422.55
28-Nov-17,YESBANK17NOVFUT,1750,2.9797961326208341262289882700,4.53,-0.25,315.7
28-Nov-17,HINDALCO17NOVFUT,3500,3.0957223717916202683757260200,3.47,-0.2,250.45
28-Nov-17,ASHOKLEY17NOVFUT,7000,3.3415394784572491909385113300,4.8,0.12,123.55
28-Nov-17,IBREALEST17NOVFUT,2500,5.5935701305723934723481414300,4,0.11,221.05
28-Nov-17,SBIN17NOVFUT,3000,3.1877383225243557276925368700,1.07,0.1,335.95
28-Nov-17,SUNPHARMA17NOVFUT,800,3.0134569984234974163720424300,0.8,-0.1,552.25
28-Nov-17,TITAN17NOVFUT,1500,3.1307904581226639442709584400,5.33,-0.07,832
28-Nov-17,AXISBANK17NOVFUT,1200,2.6565568915200572041473006800,0.27,0.02,560.9
28-Nov-17,VEDL17NOVFUT,1750,3.0747774594374283374283374300,5.87,-0.02,306.3
28-Nov-17,BHARTIARTL17NOVFUT,1700,3.0034801762456626506024096400,8.53,-0.01,499.05
28-Nov-17,RELINFRA17NOVFUT,1300,3.9254053863788579417141628100,11.47,-1.06,465.5
28-Nov-17,BANKBARODA17NOVFUT,3500,4.0330003969241904218928164200,12.27,0.17,175.85
28-Nov-17,APOLLOTYRE17NOVFUT,3000,2.6695865215493964174454828700,12.27,0.06,257
28-Nov-17,HINDPETRO17NOVFUT,1575,3.1834492337385414208166155300,12.53,-0.05,424.95
29-Nov-17,NCC17NOVFUT,8000,3.8816054568958110367892976600,5.07,0.59,119.45
29-Nov-17,HINDPETRO17NOVFUT,1575,3.1425418759104513348497545800,9.6,0.48,418.8
29-Nov-17,AXISBANK17NOVFUT,1200,2.5532985324398897875744378300,0.8,-0.36,563.5
29-Nov-17,DLF17NOVFUT,5000,3.3615139999157583659278574500,7.73,0.3,230.6
29-Nov-17,PNB17NOVFUT,3500,4.475278819002661948829613500,5.6,0.22,184.25
29-Nov-17,BIOCON17NOVFUT,1800,3.881819850961073825503355700,2.93,0.21,433.9
29-Nov-17,ICICIBANK17NOVFUT,2750,2.5275191133498946360153256700,1.87,-0.19,313.75
29-Nov-17,IBREALEST17NOVFUT,2500,5.729232298037974098057354300,5.33,0.16,216.85
29-Nov-17,TATAGLOBAL17NOVFUT,4500,3.1696704308861789748045178100,1.07,-0.16,288.7
29-Nov-17,VEDL17NOVFUT,1750,3.0622489309103071334214002600,4.27,0.15,303.3
29-Nov-17,SBIN17NOVFUT,3000,3.1109158517823192771084337300,1.07,0.11,332.95
29-Nov-17,HINDALCO17NOVFUT,3500,3.0056175037625533612607221200,6.4,0.1,250.7
29-Nov-17,AUROPHARMA17NOVFUT,800,3.2578551286937291858570112700,4,-0.08,707.85
29-Nov-17,BPCL17NOVFUT,1800,2.6491512813126083530338849500,7.73,-0.04,507.7
29-Nov-17,BANKBARODA17NOVFUT,3500,4.0062399882907808417997097200,5.07,-0.03,172.85
29-Nov-17,SUNPHARMA17NOVFUT,800,3.0420350651573966675872226800,2.4,-0.03,544.8
29-Nov-17,TATAMOTORS17NOVFUT,1500,2.590644092037985334775814400,0.53,-0.01,416.75
29-Nov-17,IGL17NOVFUT,2750,3.184699294632751760024487300,9.07,0,327.75
29-Nov-17,PCJEWELLER17NOVFUT,1500,4.28109470078239650358140100,4,0,411.65
29-Nov-17,RELCAPITAL17NOVFUT,750,5.2024951029898248354345643200,5.87,0,449.5
30-Nov-17,SBIN17DECFUT,3000,3.0820728308157798723016114300,1.6,-0.94,329.35
30-Nov-17,TATAMOTORS17DECFUT,1500,2.544910307478584370093006400,0.53,-0.86,414.85
30-Nov-17,VEDL17DECFUT,1750,3.0319702621149991620579855900,3.2,-0.85,298.8
30-Nov-17,RELCAPITAL17DECFUT,750,5.1269820579785262206148282100,4.8,-0.78,443.05
30-Nov-17,HINDALCO17DECFUT,3500,3.005454457803361684892669100,8.53,-0.73,247
30-Nov-17,DLF17DECFUT,5000,3.2944004482606887532693984300,9.6,-0.72,229.75
30-Nov-17,HEXAWARE17DECFUT,3000,3.3414758446775370919881305600,9.87,-0.64,336.5
30-Nov-17,YESBANK17DECFUT,1750,2.7731935469243943751997443300,1.6,-0.61,313
30-Nov-17,HINDPETRO17DECFUT,1575,3.0601440690544493815299627700,8.27,-0.47,417
30-Nov-17,TATAGLOBAL17DECFUT,4500,3.3373979258256673804425410400,7.2,-0.46,280.15
30-Nov-17,BANKBARODA17DECFUT,3500,3.8745673712137722108942615800,4.8,-0.44,171.75
30-Nov-17,AXISBANK17DECFUT,1200,2.6319582133885896269335759800,1.6,-0.43,549.75
30-Nov-17,PNB17DECFUT,3500,4.3688692978605506607929515400,8.27,-0.39,182.05
30-Nov-17,SUNPHARMA17DECFUT,800,2.910757710202723450923048800,2.4,-0.01,547.8
30-Nov-17,BHARTIARTL17DECFUT,1700,2.8103049134384467977811396900,10.13,-0.69,495.6
30-Nov-17,CANBK17DECFUT,3084,3.5016043363361628983207721800,10.67,-0.75,378.55
30-Nov-17,PCJEWELLER17DECFUT,1500,4.350448581512223195295883900,12.27,-0.74,400.25
30-Nov-17,ADANIPORTS17DECFUT,2500,2.6129942542043871607386293200,12.8,-0.52,403.8
30-Nov-17,ARVIND17DECFUT,2000,2.9555845507120647045607728600,13.6,-0.7,445.35
30-Nov-17,JETAIRWAYS17DECFUT,1200,4.1697038531214953271028037400,14.13,0.53,669.8
01-Dec-17,DLF17DECFUT,5000,3.2413293853586838156484458700,6.93,1.61,234.7
01-Dec-17,TATAMOTORS17DECFUT,1500,2.6272164624733885933440554200,0,0.93,406.75
01-Dec-17,JISLJALEQS17DECFUT,9000,3.9261813593835294117647058800,8.8,0.83,120.65
01-Dec-17,FORTIS17DECFUT,2700,4.0713743225199861926130479800,6.67,0.79,145.55
01-Dec-17,AXISBANK17DECFUT,1200,2.7131108154299215539783339600,1.87,0.75,539
01-Dec-17,RELCAPITAL17DECFUT,750,5.0355864045175805148331986600,2.67,0.75,435.9
01-Dec-17,SUNPHARMA17DECFUT,800,2.9668331394246689508287804400,0.27,0.75,543.7
01-Dec-17,ICICIBANK17DECFUT,2750,2.5274403297308665257681677800,3.2,0.7,309.7
01-Dec-17,L&TFH17DECFUT,4500,3.0892090744542120509849362700,4.27,0.7,173.9
01-Dec-17,VEDL17DECFUT,1750,2.9482020986209273988830597400,0.53,0.68,297.35
01-Dec-17,PNB17DECFUT,3500,4.437019003348835888699602500,2.93,0.57,177.35
01-Dec-17,RECLTD17DECFUT,6000,2.9664264461053034728984096100,7.2,0.55,155.1
01-Dec-17,BHARTIARTL17DECFUT,1700,2.7296249353072615570550911500,9.6,0.49,498.7
01-Dec-17,TATAGLOBAL17DECFUT,4500,3.3890146612456008359456635300,5.87,0.47,288.8
01-Dec-17,AUROPHARMA17DECFUT,800,3.1890609818533737461210940300,1.6,0.45,697.85
01-Dec-17,CANBK17DECFUT,3084,3.4404321215690223950650395600,8.27,0.44,375.3
01-Dec-17,SBIN17DECFUT,3000,3.1701975050172935851412517600,0,0.36,322.2
01-Dec-17,BANKBARODA17DECFUT,3500,3.8421488982519988172678888200,7.73,0.35,170.15
01-Dec-17,HINDPETRO17DECFUT,1575,3.0088763599339572834173266100,2.4,0.31,418.2
01-Dec-17,YESBANK17DECFUT,1750,2.8093188247898370804822417700,0,0.29,308.15
11-Dec-17,BHARTIARTL17DECFUT,1700,2.9013415978540797867276016400,0.8,1.08,525.8
11-Dec-17,SBIN17DECFUT,3000,2.9689387542491312679655062300,0,0.91,314.85
11-Dec-17,GAIL17DECFUT,2000,3.0711086353383682469680264600,4,0.9,483.6
11-Dec-17,HINDPETRO17DECFUT,1575,2.8778742012776286614540786600,4.53,0.83,429.35
11-Dec-17,PNB17DECFUT,3500,3.9706488344373422119281991900,8.27,0.78,173.65
11-Dec-17,DHFL17DECFUT,1500,3.3787191187968055902171200400,9.6,0.77,602.5
11-Dec-17,RELCAPITAL17DECFUT,750,4.5981848132803327391562685700,5.33,0.71,422.95
11-Dec-17,BANKBARODA17DECFUT,3500,3.5309085841159331143624962700,7.47,0.69,168.4
11-Dec-17,RELINFRA17DECFUT,1300,3.6417721591551133837261004900,9.07,0.69,451.4
11-Dec-17,SUNPHARMA17DECFUT,800,2.9376175477304781067356520100,0.53,0.6,524.1
11-Dec-17,TATAGLOBAL17DECFUT,4500,3.2207633452993135725429017200,8,0.54,289.5
11-Dec-17,VEDL17DECFUT,1750,3.0419343084779326923076923100,0.8,0.43,292.35
11-Dec-17,DLF17DECFUT,5000,3.2092568764587458053691275200,2.67,0.31,239.7
11-Dec-17,TATAMOTORS17DECFUT,1500,2.5764580860725769183996108500,0.27,0.21,412.95
11-Dec-17,HINDALCO17DECFUT,3500,3.102114147516662494785148100,1.6,0.13,240.35
11-Dec-17,BPCL17DECFUT,1800,2.5304520156288074642822431700,10.4,1.05,514.55
11-Dec-17,INDIACEM17DECFUT,3500,3.4317479163589334862385321100,10.67,0.92,175.35
11-Dec-17,JINDALSTEL17DECFUT,4500,3.9519506997449878934624697300,11.2,0.91,165.65
11-Dec-17,CANBK17DECFUT,3084,3.2355317105025935025935025900,11.2,0.74,367.35
11-Dec-17,PCJEWELLER17DECFUT,1500,3.8876859565456203503719702400,11.47,0.79,417.7
12-Dec-17,DLF17DECFUT,5000,3.1227261777387134502923976600,8.8,-1.02,240.25
12-Dec-17,PCJEWELLER17DECFUT,1500,3.7941512364788933717579250700,5.6,-0.93,434.4
12-Dec-17,HINDPETRO17DECFUT,1575,2.7790888000832967287018841800,5.07,-0.82,433.2
12-Dec-17,SUNPHARMA17DECFUT,800,2.811278707660460725075528700,2.13,0.45,531.3
12-Dec-17,TATAMOTORS17DECFUT,1500,2.5053621577644032670974033900,1.07,0.34,411.9
12-Dec-17,VEDL17DECFUT,1750,3.0242336657745495108975459100,2.67,0.22,292.25
12-Dec-17,SBIN17DECFUT,3000,2.8500698136925094221105527600,1.6,-0.2,319.35
12-Dec-17,ARVIND17DECFUT,2000,2.927298845210196518809657500,3.47,0.17,447.8
12-Dec-17,HINDALCO17DECFUT,3500,3.0438884900662326753464930700,9.6,0.15,239
12-Dec-17,BHARTIARTL17DECFUT,1700,2.8389490925322695701145109800,3.2,0.08,534.7
12-Dec-17,TATAGLOBAL17DECFUT,4500,3.2182669676194369029663147300,7.73,0.08,299.6
12-Dec-17,MOTHERSUMI17DECFUT,3750,2.5527135524594682410746126700,10.67,1.61,380.1
12-Dec-17,ADANIPORTS17DECFUT,2500,2.6505365372683343969368219500,10.93,-0.06,393.15
12-Dec-17,TECHM17DECFUT,1100,2.7617781983582342954159592500,11.2,0.27,502.8
12-Dec-17,M&MFIN17DECFUT,1250,3.2382843435566652737150020900,12.53,0,478.95
12-Dec-17,RELCAPITAL17DECFUT,750,4.3839926852169435993447226800,13.07,-0.33,429.5
12-Dec-17,BIOCON17DECFUT,1800,3.4074491713698856271444910400,13.33,-0.12,524.9
12-Dec-17,RELINFRA17DECFUT,1300,3.5025743870818468909942284700,14.13,-0.47,459.9
12-Dec-17,PNB17DECFUT,3500,3.8241868091985082393755420600,14.13,-0.03,173.65
12-Dec-17,BANKBARODA17DECFUT,3500,3.3789436666203404001194386400,14.67,0.09,168.35
13-Dec-17,TATAGLOBAL17DECFUT,4500,3.394522320314777623349548300,6.13,1.25,289.3
13-Dec-17,HINDPETRO17DECFUT,1575,3.0265664276414989757802144800,7.2,0.97,416.5
13-Dec-17,ADANIPORTS17DECFUT,2500,2.6811925099280745341614906800,9.6,0.9,402.7
13-Dec-17,PNB17DECFUT,3500,3.7803727461183880253310305100,4.8,0.72,174.2
13-Dec-17,VEDL17DECFUT,1750,2.9993022296848985161180283100,0,0.69,293.6
13-Dec-17,BANKBARODA17DECFUT,3500,3.286945068757246376811594200,9.07,0.64,166.3
13-Dec-17,PFC17DECFUT,6000,3.0545122148546230073244291300,9.6,0.61,116.65
13-Dec-17,ENGINERSIN17DECFUT,3500,2.9607380770396587030716723500,9.07,0.59,190.4
13-Dec-17,TATAMOTORS17DECFUT,1500,2.5129412231458768587931670100,1.07,0.51,407.95
13-Dec-17,GAIL17DECFUT,2000,3.0006497615712979989183342300,6.93,0.45,490.3
13-Dec-17,DLF17DECFUT,5000,3.180097767612107738349722100,4.53,0.44,234.65
13-Dec-17,PCJEWELLER17DECFUT,1500,3.9155305562499605455980160100,1.6,-0.42,444.75
13-Dec-17,RELCAPITAL17DECFUT,750,4.3651033765147314517089436700,7.2,0.42,420.85
13-Dec-17,ADANIENT17DECFUT,4000,4.5431884178529793510324483800,8,-0.34,152.8
13-Dec-17,SBIN17DECFUT,3000,2.7772938055637713926833097800,0.8,0.32,318.9
13-Dec-17,SUNPHARMA17DECFUT,800,2.852492686867101852740712300,5.07,0.26,522.25
13-Dec-17,CANBK17DECFUT,3084,3.0830274534323713585624829800,8,0.04,367.8
13-Dec-17,INFRATEL17DECFUT,1700,3.649959952906612267867191900,10.13,0.14,357.25
13-Dec-17,ARVIND17DECFUT,2000,3.0539718807311987053519824300,11.2,0.79,434.8
13-Dec-17,UPL17DECFUT,1200,2.9895947925005442037170140700,11.47,0.5,731.15
14-Dec-17,DHFL17DECFUT,1500,3.3961389625582125813449023900,9.33,1.31,579.45
14-Dec-17,TATAGLOBAL17DECFUT,4500,3.4478230438324345227632272800,1.87,1.25,285.7
14-Dec-17,HINDPETRO17DECFUT,1575,2.9663665834409826384788000500,4,0.97,422.8
14-Dec-17,ADANIPORTS17DECFUT,2500,2.735558233943274111675126900,6.4,0.9,395.3
14-Dec-17,BPCL17DECFUT,1800,2.6922582042683191783527552800,8,0.72,505.95
14-Dec-17,PNB17DECFUT,3500,3.9423886951762395709177592400,6.13,0.72,168.25
14-Dec-17,VEDL17DECFUT,1750,3.1829082007189843061188502900,0.27,0.69,285.05
14-Dec-17,BANKINDIA17DECFUT,6000,3.7988089264960597357840321700,8.8,0.52,174.9
14-Dec-17,TATAMOTORS17DECFUT,1500,2.5369308960410747605423560100,2.4,0.51,402.5
14-Dec-17,UPL17DECFUT,1200,3.0383787391118686086148125200,8,0.5,728.75
14-Dec-17,HINDALCO17DECFUT,3500,3.0456153452541224141608018800,9.6,0.45,234.8
14-Dec-17,DLF17DECFUT,5000,3.3612577284708867427568042100,4.8,0.44,228.75
14-Dec-17,PCJEWELLER17DECFUT,1500,3.8671294168084609277532040400,6.67,-0.42,441.3
14-Dec-17,ADANIENT17DECFUT,4000,4.7117791732735322033898305100,9.6,-0.34,147.75
14-Dec-17,SBIN17DECFUT,3000,2.799138131044245132460900100,0.8,0.32,313.85
14-Dec-17,SUNPHARMA17DECFUT,800,2.8184980032397407371577827200,3.73,0.26,518
14-Dec-17,M&MFIN17DECFUT,1250,3.5699482225037053374503749400,9.6,-0.08,453.35
14-Dec-17,CANBK17DECFUT,3084,3.2853212429701000422713822700,4.27,0.04,355.55
14-Dec-17,GAIL17DECFUT,2000,3.0238978018826392644672796100,10.13,0.45,491.35
14-Dec-17,BHARTIARTL17DECFUT,1700,2.9512160964895525273025997900,10.13,0.11,518.15
15-Dec-17,L&TFH17DECFUT,4500,3.2684720678788814180929095400,6.67,2.08,163.95
15-Dec-17,VEDL17DECFUT,1750,3.1384582648307186786153575800,1.07,1.9,286
15-Dec-17,HINDALCO17DECFUT,3500,2.9543082918341539763113367200,5.87,1.88,237.1
15-Dec-17,ASHOKLEY17DECFUT,7000,3.4117174238433199464524765700,8.53,1.74,112.6
15-Dec-17,DHFL17DECFUT,1500,3.2962561127416815742397137700,4.8,1.7,587.6
15-Dec-17,TATAGLOBAL17DECFUT,4500,3.4306146654656137882518466400,2.13,1.65,285.35
15-Dec-17,PNB17DECFUT,3500,3.8114583170099115566037735800,1.87,1.47,169.95
15-Dec-17,BHARTIARTL17DECFUT,1700,2.9170741778600615029790505500,9.87,1.44,521.75
15-Dec-17,SBIN17DECFUT,3000,2.7276181775366114649681528700,0.27,1.4,315.35
15-Dec-17,HINDPETRO17DECFUT,1575,2.9144077397004688393367638700,1.07,1.32,436.75
15-Dec-17,BANKBARODA17DECFUT,3500,3.1530444609620379861320470300,6.67,1.3,166.15
15-Dec-17,CANBK17DECFUT,3084,3.1875602184235162374020156800,4.27,1.2,358.8
15-Dec-17,FEDERALBNK17DECFUT,5500,2.7314208402377060240963855400,8.27,1.2,104.25
15-Dec-17,GAIL17DECFUT,2000,3.067622376359939923539049700,9.6,1.17,487.5
15-Dec-17,DLF17DECFUT,5000,3.3718392214166564147627416500,1.07,1.1,228.7
15-Dec-17,RELCAPITAL17DECFUT,750,4.2240720912876195086530315900,4.53,1.09,415.15
15-Dec-17,PCJEWELLER17DECFUT,1500,4.0413775514159556018036767300,4.8,1.05,433.55
15-Dec-17,SUNPHARMA17DECFUT,800,2.7462825173839813374805598800,3.2,0.8,516.25
15-Dec-17,TATACOMM17DECFUT,700,3.2441109117285072391412880700,0.8,0.71,704.3
15-Dec-17,TECHM17DECFUT,1100,2.5887584567012542537676227500,6.67,0.15,514.75
18-Dec-17,ADANIENT17DECFUT,4000,4.5131981573780992268041237100,9.07,-4.64,155.25
18-Dec-17,TATAGLOBAL17DECFUT,4500,3.2979428795605020045319853600,9.87,-2.39,288.05
18-Dec-17,SBIN17DECFUT,3000,2.7265554856566277021617293800,1.33,-1.36,313.7
18-Dec-17,JETAIRWAYS17DECFUT,1200,3.9982524167886210084631249600,8.8,-1.15,706.15
18-Dec-17,HINDPETRO17DECFUT,1575,2.8175855009644209103199639500,9.07,-0.86,443.2
18-Dec-17,HINDALCO17DECFUT,3500,2.8936825778838105046343975300,9.87,-0.72,243
18-Dec-17,VEDL17DECFUT,1750,3.1506778510091577181208053700,0,-0.67,298.3
18-Dec-17,L&TFH17DECFUT,4500,3.239223565815861863649895800,8,-0.57,168.05
18-Dec-17,RELCAPITAL17DECFUT,750,4.1086885103774456191517802900,8.27,-0.38,413.3
18-Dec-17,APOLLOTYRE17DECFUT,3000,2.8171519895297596153846153800,6.67,-0.32,250.35
18-Dec-17,SUNPHARMA17DECFUT,800,2.6629744798054789235072827200,6.93,-0.26,519.85
18-Dec-17,CANBK17DECFUT,3084,3.169819620103010692177827800,7.2,-0.17,356.95
18-Dec-17,BHARTIARTL17DECFUT,1700,2.929240023759243170190172800,10.13,-2.48,519.55
18-Dec-17,PNB17DECFUT,3500,3.6790306447779895104895104900,10.13,-2.1,171.85
18-Dec-17,DLF17DECFUT,5000,3.2698064004572334915839447600,10.93,-2.89,232.6
18-Dec-17,PCJEWELLER17DECFUT,1500,3.8995386829245249072304059400,11.2,-0.15,446.15
18-Dec-17,GAIL17DECFUT,2000,3.064468269532100794302930700,11.47,0.46,486.35
18-Dec-17,TATACOMM17DECFUT,700,3.3219319814848012811180666800,11.73,-0.65,689.7
18-Dec-17,BANKBARODA17DECFUT,3500,3.1286455525767927382753403900,12,-0.76,165.85
18-Dec-17,M&MFIN17DECFUT,1250,3.5527605411863099750893534100,12.53,-2.96,461.35
19-Dec-17,RECLTD17DECFUT,6000,2.9374512456117872481004294700,6.93,4.39,152.05
19-Dec-17,PNB17DECFUT,3500,4.0288437502594069930069930100,0.27,1.17,179
19-Dec-17,BANKBARODA17DECFUT,3500,3.5487066685138252656434474600,2.4,1.15,169.85
19-Dec-17,BANKINDIA17DECFUT,6000,3.9320067561826235846451256600,6.67,1.02,181.6
19-Dec-17,HINDALCO17DECFUT,3500,3.1506219548492369317043861400,2.13,0.94,249.9
19-Dec-17,L&TFH17DECFUT,4500,3.5013210272485597189695550400,4.8,0.94,170.9
19-Dec-17,YESBANK17DECFUT,1750,2.5259836858514607102683593100,0.53,0.92,312.2
19-Dec-17,INDIACEM17DECFUT,3500,4.2602796297388595693054291800,9.87,0.82,165.5
19-Dec-17,VEDL17DECFUT,1750,3.4465271822323605706874189400,0,0.81,309.85
19-Dec-17,DLF17DECFUT,5000,3.5009358549100367091340963100,1.87,0.73,232.45
19-Dec-17,JETAIRWAYS17DECFUT,1200,4.1338471307580647487201672800,8,0.66,694.95
19-Dec-17,DHFL17DECFUT,1500,3.3522002748356241699867197900,8.27,0.64,603.1
19-Dec-17,TATASTEEL17DECFUT,1000,2.5995976451789130126294877300,0,0.61,707.2
19-Dec-17,UPL17DECFUT,1200,3.1897303557689447554663568200,1.33,0.61,712.9
19-Dec-17,JINDALSTEL17DECFUT,4500,3.7593121000387723785166240400,4,0.6,176.2
19-Dec-17,SUNPHARMA17DECFUT,800,2.8804113018204416761041902600,1.33,0.6,530.9
19-Dec-17,LICHSGFIN17DECFUT,1100,2.6388314867981575887666577200,6.13,0.53,559.65
19-Dec-17,ARVIND17DECFUT,2000,3.5815558974414226898444647800,7.47,0.51,438.2
19-Dec-17,FEDERALBNK17DECFUT,5500,3.1238288458447619047619047600,9.07,0.51,108.3
19-Dec-17,HINDPETRO17DECFUT,1575,2.9719666289122887163088168100,7.2,0.5,439.5
20-Dec-17,PNB17DECFUT,3500,3.9268834103412699300699300700,5.07,-3.83,178.95
20-Dec-17,BHARTIARTL17DECFUT,1700,3.1577960207356317554975773400,4.53,0.63,538.75
20-Dec-17,MOTHERSUMI17DECFUT,3750,2.6989996239433321866758399300,9.6,0.6,393.8
20-Dec-17,TATAMOTORS17DECFUT,1500,2.5834210216666507974291835300,0.53,0.44,420.4
20-Dec-17,L&TFH17DECFUT,4500,3.4201696126050281848928974100,8.8,0.34,177.95
20-Dec-17,RECLTD17DECFUT,6000,2.9680333922666857871255576800,7.73,0.29,157.05
20-Dec-17,PCJEWELLER17DECFUT,1500,3.8471421030533422163002442800,8.27,0.26,451.9
20-Dec-17,SBIN17DECFUT,3000,2.8605413073138367729831144500,1.33,-0.25,320.05
